record_date,monthly_expenses_usd,monthly_income_usd,savings_usd,monthly_emi_usd,debt_to_income_ratio,credit_score
2024-08-27,2654.02,4929.27,497769.56,0.0,0.0,410
2024-05-29,3003.88,6835.9,359956.68,4752.06,0.7,411
2023-03-03,1062.84,2543.81,145727.36,6881.7,2.71,791
2023-07-05,1824.01,2879.89,75777.55,0.0,0.0,765
2021-08-12,3301.26,3739.29,28138.86,0.0,0.0,696
2021-11-02,3693.26,5883.25,645924.83,0.0,0.0,574
2022-10-24,1474.76,3860.72,207018.84,8291.98,2.15,778
2022-04-10,2040.62,2304.16,211447.91,0.0,0.0,510
2024-12-27,2141.48,2995.68,283022.42,0.0,0.0,687
2024-09-01,379.2,500.0,52674.18,0.0,0.0,550
2021-07-27,2032.27,3030.99,131460.95,14436.01,4.76,587
2022-03-26,3681.68,6157.31,662182.13,0.0,0.0,380
2023-07-26,1423.37,2797.84,210716.71,0.0,0.0,631
2022-11-28,1545.81,3894.81,457827.05,2175.04,0.56,698
2023-06-27,3519.58,5409.59,405958.25,0.0,0.0,335
2025-07-12,3072.21,6356.04,363021.73,0.0,0.0,577
2025-01-27,5252.89,6568.5,12653.91,0.0,0.0,591
2024-09-01,4562.55,7319.09,19418.69,4072.69,0.56,819
2023-11-10,1577.16,2078.77,48449.07,0.0,0.0,456
2024-02-22,2247.76,3693.2,322808.01,0.0,0.0,412
2022-10-01,1019.85,2361.32,41303.49,1798.14,0.76,373
2022-09-28,1195.69,2784.65,279497.25,0.0,0.0,561
2025-06-23,961.19,1319.51,63298.35,0.0,0.0,603
2022-02-25,5630.32,8883.45,368975.1,0.0,0.0,721
2024-12-02,1726.76,2374.8,56593.09,0.0,0.0,653
2022-08-01,3573.88,4090.3,19421.35,0.0,0.0,305
2023-12-03,2156.6,2401.96,136260.7,5629.66,2.34,697
2023-01-03,1658.99,3790.6,405651.43,17146.68,4.52,833
2023-09-11,2554.76,3084.62,202048.37,0.0,0.0,331
2023-11-09,2068.35,4337.46,416183.06,0.0,0.0,417
2024-10-18,194.71,500.0,40602.8,0.0,0.0,492
2022-04-09,2583.45,5451.66,585261.81,13948.59,2.56,322
2024-09-15,2217.98,6924.02,289799.69,0.0,0.0,841
2023-10-18,649.83,1342.13,143504.45,0.0,0.0,518
2024-07-14,2641.5,5182.18,397203.91,0.0,0.0,457
2024-05-20,1267.12,2534.26,140787.1,11867.02,4.68,621
2024-01-25,2235.31,4056.8,463855.0,0.0,0.0,511
2023-01-26,1744.87,3341.99,244323.77,2476.59,0.74,349
2022-02-22,3376.42,6251.84,358984.41,0.0,0.0,665
2024-02-01,2503.03,4402.23,510790.95,0.0,0.0,630
2023-05-09,2913.25,3728.84,301453.81,6628.03,1.78,338
2023-08-08,3695.18,6376.46,428635.27,0.0,0.0,517
2021-12-07,556.49,1803.51,22771.07,3560.66,1.97,781
2022-10-03,6399.2,7831.41,264468.7,2460.32,0.31,571
2024-10-30,5159.78,6452.52,751233.16,0.0,0.0,740
2025-05-24,3418.99,6230.77,37269.6,0.0,0.0,651
2023-05-05,1510.78,2101.14,242526.52,0.0,0.0,321
2023-01-20,1416.63,3199.57,264207.47,0.0,0.0,818
2023-10-01,3606.09,4915.76,87515.72,0.0,0.0,781
2024-03-24,3314.6,3827.63,325361.24,9419.99,2.46,566
2021-12-20,1787.65,2821.46,65453.63,2353.27,0.83,356
2023-12-14,2798.27,4994.83,579490.47,949.65,0.19,342
2024-06-14,4002.55,4620.06,161375.87,1432.62,0.31,836
2022-10-18,3941.27,7074.1,435289.22,0.0,0.0,333
2023-11-23,3900.45,7606.81,222605.97,0.0,0.0,770
2022-08-10,2672.99,5634.83,428477.02,21420.15,3.8,403
2024-12-24,1024.85,2837.09,115734.0,0.0,0.0,530
2022-05-18,3567.33,7294.13,371673.18,0.0,0.0,454
2021-12-03,3175.23,4139.77,37568.0,0.0,0.0,460
2025-02-10,2445.16,4211.01,473210.29,5677.4,1.35,437
2022-12-31,2810.7,5860.81,592865.23,6439.93,1.1,512
2024-12-28,2423.93,6821.39,282609.41,2342.29,0.34,412
2025-04-23,2958.76,6045.29,380294.17,2349.06,0.39,429
2023-02-28,823.44,1296.8,50829.85,0.0,0.0,352
2024-12-22,362.08,500.0,28419.74,6726.79,13.45,543
2023-03-31,1036.9,1982.29,83100.72,6910.48,3.49,580
2025-01-21,929.06,2845.9,12628.39,0.0,0.0,613
2024-11-21,666.13,1784.36,129330.82,6730.38,3.77,643
2023-07-31,1781.11,5421.06,312223.85,0.0,0.0,682
2025-02-08,3417.3,3934.25,109185.96,0.0,0.0,536
2024-04-10,2221.73,5190.94,97261.92,15621.07,3.01,513
2024-01-24,424.35,500.0,20297.08,0.0,0.0,411
2023-01-03,2711.44,5397.25,324981.29,2025.89,0.38,793
2024-07-06,5667.44,6608.95,72089.01,0.0,0.0,598
2023-06-30,4250.76,5709.69,158789.62,1842.83,0.32,428
2024-01-16,2968.41,5795.99,147985.5,0.0,0.0,839
2023-04-03,2169.04,2873.11,202577.01,0.0,0.0,365
2022-06-15,1658.1,3364.62,370300.24,0.0,0.0,772
2021-11-09,4637.79,6713.41,672339.29,0.0,0.0,329
2024-12-13,1566.39,4420.07,377334.1,2500.75,0.57,356
2022-03-15,1905.78,3580.13,95674.55,0.0,0.0,592
2024-02-12,2048.38,3601.93,213782.61,11237.31,3.12,370
2021-08-05,1617.46,3101.37,230443.39,0.0,0.0,663
2024-01-08,565.99,1478.71,7329.9,1691.64,1.14,546
2025-02-22,1931.74,2335.66,146895.24,2175.88,0.93,439
2022-07-06,1459.9,2174.94,102390.75,37628.94,17.3,460
2023-08-19,2134.72,4121.59,315887.82,0.0,0.0,728
2024-12-19,2707.98,3636.66,64387.18,4670.38,1.28,847
2023-08-14,3604.32,6058.34,600558.68,0.0,0.0,501
2022-04-13,1371.98,4294.65,174910.23,0.0,0.0,691
2023-02-21,866.63,970.01,42820.32,0.0,0.0,511
2024-08-20,3029.51,6663.17,29907.73,0.0,0.0,396
2024-03-14,2305.6,3080.3,212636.87,10279.89,3.34,489
2024-11-03,1485.39,3949.47,48219.51,0.0,0.0,503
2023-08-11,4864.21,6250.29,640055.56,0.0,0.0,327
2022-06-18,3360.75,6619.34,39048.22,3068.05,0.46,794
2022-07-03,1696.84,5476.78,158552.94,0.0,0.0,713
2025-06-21,2366.25,4542.57,103817.26,11892.16,2.62,720
2024-09-18,5218.63,7233.39,560279.03,9339.84,1.29,720
2022-05-06,1701.42,2634.51,74246.48,0.0,0.0,311
2023-01-12,4886.79,5586.82,178667.95,0.0,0.0,836
2024-09-03,2762.96,6477.22,544553.91,0.0,0.0,572
2022-10-10,1563.59,2441.7,229339.65,6391.15,2.62,549
2025-04-01,4791.58,5782.69,688298.16,5301.01,0.92,545
2025-05-13,286.71,500.0,10377.19,58.79,0.12,720
2023-05-15,5340.99,6111.6,462000.09,0.0,0.0,666
2025-06-08,2664.31,5460.85,11677.43,0.0,0.0,441
2025-01-12,2889.09,4133.18,100454.93,0.0,0.0,598
2022-08-21,4657.79,5932.71,543642.2,3457.58,0.58,362
2023-01-22,2681.13,6645.35,354808.42,0.0,0.0,799
2023-07-28,3136.88,3850.71,367983.31,0.0,0.0,433
2024-03-13,4576.86,5123.66,319087.12,0.0,0.0,515
2025-01-07,1843.96,2557.88,14104.18,0.0,0.0,510
2023-05-12,3528.09,4165.47,129734.89,0.0,0.0,315
2023-01-06,1155.1,2911.32,58319.71,201.33,0.07,595
2022-10-20,445.59,1022.61,4193.32,0.0,0.0,389
2025-04-09,2036.78,4310.22,470905.5,9631.24,2.23,444
2022-06-24,1664.17,4660.66,441042.23,4167.57,0.89,722
2024-06-27,5560.65,7983.36,719243.81,0.0,0.0,542
2023-10-10,555.54,1021.24,33493.87,0.0,0.0,422
2025-04-13,5589.8,7041.66,227368.91,0.0,0.0,837
2024-07-14,1822.74,3228.07,334611.45,3803.66,1.18,537
2025-01-21,3632.18,6244.92,596058.88,2247.63,0.36,562
2022-08-19,1673.07,3291.4,341299.16,5275.99,1.6,470
2023-08-07,2715.39,5243.12,336911.32,0.0,0.0,723
2025-04-22,3705.88,4283.09,51935.63,0.0,0.0,790
2023-03-19,1871.03,4968.43,397087.6,0.0,0.0,658
2022-02-22,2082.44,2521.9,211916.94,0.0,0.0,367
2024-06-07,2060.36,3428.85,183313.88,8350.73,2.44,377
2022-08-24,3942.8,8287.64,453302.06,5943.3,0.72,610
2025-06-15,1576.26,2542.67,300924.05,0.0,0.0,604
2022-01-30,1489.16,3250.4,82534.9,0.0,0.0,667
2023-04-07,2194.83,4917.85,84767.71,0.0,0.0,655
2022-01-31,5472.77,6283.94,228842.08,0.0,0.0,731
2024-10-21,1124.14,1303.5,77758.25,0.0,0.0,832
2025-04-19,892.82,1235.36,23320.58,0.0,0.0,371
2023-11-12,3050.56,5051.63,229213.16,0.0,0.0,689
2023-05-06,2050.3,2290.21,242481.11,8042.16,3.51,305
2021-12-15,3420.63,5470.57,467308.75,0.0,0.0,627
2023-06-28,4553.99,5538.49,647746.3,5139.44,0.93,336
2024-12-12,7335.01,8253.83,560147.5,9917.89,1.2,553
2022-08-11,3566.6,6066.29,17689.48,7486.81,1.23,541
2022-10-29,2723.15,4384.91,8170.44,5400.64,1.23,536
2025-02-09,1837.41,2142.04,66193.45,0.0,0.0,485
2024-12-09,1533.92,4564.42,484922.07,0.0,0.0,805
2024-03-15,3890.69,4488.28,108761.71,6485.46,1.44,636
2023-12-14,1108.5,2139.32,166515.43,18386.07,8.59,747
2022-12-11,1066.08,3263.61,100741.33,0.0,0.0,486
2025-04-09,1660.83,5527.77,109142.59,0.0,0.0,658
2023-08-29,2594.54,3980.25,120206.77,0.0,0.0,796
2021-09-24,4905.44,6642.46,574208.16,2526.56,0.38,512
2023-03-23,513.72,1584.57,23642.69,0.0,0.0,400
2024-02-26,4258.59,5852.3,535344.6,0.0,0.0,676
2025-05-17,2411.66,6695.22,648210.45,0.0,0.0,722
2021-08-07,3620.89,5408.96,372105.98,0.0,0.0,458
2024-02-22,1508.95,3568.68,12973.85,0.0,0.0,822
2024-11-23,3190.81,7539.6,686692.55,0.0,0.0,723
2023-09-03,1107.23,1488.37,110422.42,0.0,0.0,756
2022-12-28,2636.93,3227.38,186645.4,14935.41,4.63,457
2022-01-14,3451.26,5840.18,532772.24,0.0,0.0,620
2023-12-21,1760.18,2186.22,81061.59,0.0,0.0,619
2024-12-26,433.92,500.0,32474.64,0.0,0.0,647
2024-01-27,5895.16,7020.33,425243.78,0.0,0.0,799
2021-07-27,1876.2,3124.61,219108.89,0.0,0.0,583
2023-12-04,2671.16,4517.6,200493.09,4053.98,0.9,445
2024-09-27,3389.48,7655.09,316571.28,19618.79,2.56,573
2023-05-17,3090.12,3813.32,268431.11,16809.8,4.41,668
2025-02-22,2760.0,3273.29,338402.55,0.0,0.0,828
2022-08-15,815.7,2560.15,173970.55,0.0,0.0,776
2022-06-05,2766.56,6629.18,181068.2,0.0,0.0,608
2023-07-21,4770.93,7733.29,187901.55,6150.3,0.8,754
2024-04-15,2271.5,3708.91,311327.46,16559.09,4.46,418
2021-12-25,2928.23,3398.75,200081.25,11835.06,3.48,833
2023-11-12,3009.12,3963.12,86946.86,0.0,0.0,435
2023-05-06,4337.63,8062.74,26487.28,3899.15,0.48,401
2023-12-05,2111.25,4310.14,435342.81,9013.79,2.09,595
2023-02-07,2628.12,4440.49,331293.42,0.0,0.0,374
2023-07-12,2770.18,6467.94,445498.97,0.0,0.0,513
2023-02-09,880.6,2592.98,244043.93,4617.57,1.78,348
2023-09-07,2453.12,4406.2,449847.84,0.0,0.0,343
2023-10-02,2931.16,4839.09,361410.84,5383.4,1.11,559
2023-10-31,2576.25,4716.62,519933.79,0.0,0.0,660
2023-03-01,2055.09,3542.18,339977.39,5464.28,1.54,497
2024-10-10,2785.19,5471.51,400062.11,0.0,0.0,770
2023-11-12,2165.35,4676.93,333396.77,0.0,0.0,514
2023-09-12,3060.93,4879.65,278234.43,0.0,0.0,672
2024-04-23,1856.12,3698.81,421234.69,0.0,0.0,400
2022-03-05,2263.88,6027.42,657592.28,3031.44,0.5,460
2024-10-10,6290.57,8746.69,486185.97,0.0,0.0,603
2024-05-16,2157.61,2903.58,323725.43,0.0,0.0,686
2023-07-12,3922.65,5395.6,507452.59,2445.03,0.45,408
2025-03-31,2008.98,4368.97,22723.82,0.0,0.0,600
2025-05-17,820.55,2291.4,125019.82,1611.8,0.7,631
2022-10-18,1870.91,2920.16,192911.34,0.0,0.0,775
2025-02-23,1161.74,1664.12,4242.85,0.0,0.0,380
2024-08-12,1271.1,1791.05,144987.69,0.0,0.0,701
2024-10-20,2360.07,2902.33,344034.45,0.0,0.0,844
2023-12-26,4140.51,6479.34,417641.58,9280.5,1.43,488
2023-08-03,3190.41,4997.86,306080.13,9896.6,1.98,673
2025-02-19,1776.11,3146.62,99336.26,0.0,0.0,664
2023-04-24,790.17,2243.9,247219.77,0.0,0.0,404
2023-12-02,1864.48,2775.2,158949.35,0.0,0.0,462
2022-09-24,5098.34,5890.79,588901.58,0.0,0.0,303
2025-06-12,5644.77,8415.36,450706.45,0.0,0.0,845
2024-04-02,1480.72,4460.19,100382.32,0.0,0.0,678
2024-11-22,1053.23,2696.01,21046.07,0.0,0.0,462
2021-12-24,4208.47,5208.77,557685.32,546.21,0.1,571
2023-10-14,2044.37,5501.93,612891.5,0.0,0.0,495
2023-05-05,2917.48,4285.78,405910.28,0.0,0.0,334
2022-01-05,3306.19,6111.56,63874.85,0.0,0.0,789
2023-10-05,4562.8,5244.12,261165.97,0.0,0.0,340
2022-08-03,1786.17,5259.16,93466.88,0.0,0.0,742
2024-12-02,1836.94,2645.18,83580.55,0.0,0.0,584
2024-10-03,2664.34,4697.44,511348.77,0.0,0.0,787
2021-08-20,1167.85,3323.41,391542.29,0.0,0.0,709
2024-06-16,4374.26,5207.45,75455.52,0.0,0.0,395
2021-12-20,3740.31,7001.06,73239.0,0.0,0.0,657
2023-07-12,4881.87,5617.49,268305.46,0.0,0.0,611
2023-01-05,2274.34,2606.66,113282.2,0.0,0.0,459
2023-06-16,1674.55,2469.87,266397.67,0.0,0.0,427
2025-01-23,919.63,1714.17,82360.22,0.0,0.0,478
2021-11-20,2821.9,7402.37,318544.1,0.0,0.0,444
2025-01-16,2706.32,6415.78,529565.98,0.0,0.0,327
2023-06-16,1235.99,3434.39,183430.32,0.0,0.0,542
2023-07-18,1181.6,1354.35,28879.05,0.0,0.0,811
2023-11-20,3805.79,5298.74,300719.86,0.0,0.0,535
2025-04-20,418.7,500.0,27486.69,8384.03,16.77,390
2022-10-28,3573.13,4668.07,213023.73,0.0,0.0,703
2022-06-14,2493.27,6420.71,498434.22,0.0,0.0,455
2024-07-04,994.85,3100.26,17136.63,6597.74,2.13,440
2023-02-09,4075.69,5545.5,118995.49,27906.46,5.03,760
2021-09-12,3720.7,4317.31,110850.25,0.0,0.0,389
2024-05-13,4153.24,5712.87,342169.9,12634.46,2.21,754
2022-03-07,2534.83,5994.74,221677.86,0.0,0.0,438
2023-11-01,1554.3,3732.29,358895.74,0.0,0.0,789
2025-02-04,3655.71,5132.47,181019.75,0.0,0.0,345
2025-06-13,4677.84,5272.81,600077.46,5390.68,1.02,560
2022-10-07,2251.53,3253.7,232544.47,8984.44,2.76,640
2022-01-27,678.43,1932.35,61835.99,0.0,0.0,526
2022-08-12,2560.95,3204.21,347844.46,0.0,0.0,765
2024-01-22,1901.61,2345.13,165738.77,24039.21,10.25,409
2023-10-17,3351.2,4519.33,133203.07,0.0,0.0,321
2022-12-21,2642.93,5911.14,402039.35,7595.12,1.28,663
2022-01-06,3097.82,4094.2,308821.47,0.0,0.0,520
2024-09-22,1627.33,2011.24,29212.22,3756.1,1.87,427
2023-12-12,1995.3,2441.52,159482.52,20122.07,8.24,387
2024-11-11,1925.93,4502.13,266050.41,0.0,0.0,356
2022-11-02,3723.84,5116.34,232768.68,0.0,0.0,347
2025-04-23,3443.44,5551.43,238824.82,0.0,0.0,554
2025-07-15,224.15,500.0,20462.69,19452.98,38.91,641
2022-06-08,4495.13,5882.22,71649.02,89.8,0.02,641
2023-10-25,2673.92,3096.97,153548.89,0.0,0.0,847
2023-11-25,1248.43,2381.05,225503.91,637.93,0.27,604
2024-06-01,2813.68,3535.92,162444.32,18731.52,5.3,638
2025-03-21,2274.55,4463.68,345612.94,0.0,0.0,713
2023-08-23,4852.03,5514.29,9370.55,0.0,0.0,502
2023-03-14,4289.33,8210.2,621919.07,0.0,0.0,616
2024-07-26,3183.54,5688.78,241469.53,0.0,0.0,522
2022-08-07,1934.12,2458.69,122636.22,0.0,0.0,582
2022-07-06,1746.94,3981.66,129022.19,0.0,0.0,617
2025-07-20,1907.47,5194.22,180910.46,0.0,0.0,368
2025-01-13,3311.09,6637.17,270060.97,0.0,0.0,526
2025-04-24,1050.6,1494.53,145525.95,0.0,0.0,574
2023-12-24,950.08,2987.02,273173.38,0.0,0.0,807
2023-02-25,2421.81,4203.33,39853.83,1822.45,0.43,683
2021-12-02,5220.48,6111.15,548808.38,0.0,0.0,470
2022-03-24,3264.23,4859.02,397866.33,5414.5,1.11,558
2024-08-28,3918.35,4957.83,243154.57,4175.01,0.84,795
2022-10-14,3265.15,4877.2,129103.54,0.0,0.0,598
2021-11-04,3169.12,7070.74,75937.19,9484.02,1.34,786
2023-08-21,4730.49,6256.06,230537.05,207.64,0.03,682
2025-03-02,4627.4,5728.16,218654.67,3759.51,0.66,664
2022-09-26,1817.99,3589.21,396728.55,0.0,0.0,816
2022-09-02,2124.9,3365.56,280854.91,0.0,0.0,701
2024-10-29,2907.99,5241.32,323696.28,0.0,0.0,393
2024-06-03,1163.64,3867.69,202858.77,0.0,0.0,627
2023-09-12,267.68,534.16,3353.75,24338.22,45.56,626
2024-05-18,5413.27,6571.15,139121.3,0.0,0.0,693
2021-10-30,2548.2,3566.88,426734.09,0.0,0.0,369
2023-11-18,2741.93,7870.3,368553.23,0.0,0.0,364
2023-06-29,1501.82,2207.73,139239.69,0.0,0.0,792
2024-06-07,1485.43,3355.76,216173.94,0.0,0.0,612
2022-03-20,4258.72,5025.65,325045.7,0.0,0.0,488
2022-05-27,1845.34,3789.43,445710.36,0.0,0.0,738
2023-03-09,1691.21,3233.68,379278.77,0.0,0.0,737
2024-10-07,5485.26,6576.84,616015.21,0.0,0.0,734
2024-02-20,3772.88,4744.17,50468.51,0.0,0.0,336
2024-03-07,1430.78,1915.62,146562.96,0.0,0.0,841
2025-07-14,2222.01,5188.64,96740.91,4502.74,0.87,623
2021-08-29,6871.6,9697.85,1048499.5,1074.3,0.11,313
2022-10-07,2714.68,5501.33,528573.85,2018.1,0.37,841
2025-05-09,780.94,2222.83,68395.74,13665.29,6.15,567
2024-02-14,1230.87,2405.26,162250.66,0.0,0.0,784
2024-11-07,3868.22,6863.99,583060.13,0.0,0.0,480
2023-05-10,1164.84,3296.2,288691.79,10941.47,3.32,530
2021-11-09,4013.15,5479.52,259507.1,1745.86,0.32,715
2023-01-30,1226.49,2692.11,114906.63,0.0,0.0,740
2023-02-20,1880.11,2968.4,297756.75,3197.59,1.08,801
2022-05-18,713.11,1138.99,98723.42,2155.71,1.89,472
2024-11-09,3652.73,6426.34,505119.67,0.0,0.0,754
2021-07-27,2557.54,3529.63,76760.54,0.0,0.0,548
2022-10-28,3742.74,4393.75,32597.69,0.0,0.0,392
2025-05-28,2256.64,2731.64,16223.56,0.0,0.0,362
2022-10-24,6948.2,8758.52,102245.3,0.0,0.0,715
2023-03-09,2948.51,6426.03,736080.45,14039.54,2.18,444
2022-11-09,1683.08,2250.3,251949.84,0.0,0.0,432
2022-07-02,1100.41,2477.16,5263.37,12089.37,4.88,393
2025-03-02,2207.97,6431.09,57115.83,0.0,0.0,305
2025-06-02,780.62,955.68,39649.2,0.0,0.0,462
2023-07-03,1853.8,2798.41,277913.83,0.0,0.0,667
2025-07-14,2730.88,3038.97,21784.22,0.0,0.0,433
2022-06-15,1423.25,4676.75,165609.81,0.0,0.0,446
2024-03-23,2884.2,7874.59,883126.27,0.0,0.0,779
2023-05-29,2669.3,8365.81,250258.1,4635.25,0.55,610
2025-07-17,636.35,1416.48,146021.9,6437.12,4.54,738
2025-05-14,1495.42,3814.02,282486.94,0.0,0.0,628
2024-12-11,3071.74,5240.8,123619.64,0.0,0.0,618
2025-06-27,885.94,2191.27,200825.61,0.0,0.0,502
2024-04-11,3149.54,6028.49,10549.37,0.0,0.0,634
2023-05-29,226.81,500.0,50222.17,0.0,0.0,334
2025-04-15,4688.53,7962.8,500959.49,1019.1,0.13,462
2024-02-14,2807.8,4640.63,41218.59,0.0,0.0,730
2024-02-06,4794.49,7242.47,336800.21,0.0,0.0,675
2022-07-31,2097.09,5237.73,576051.39,4062.92,0.78,310
2022-01-10,1801.89,2427.14,104630.66,0.0,0.0,598
2024-05-30,2516.11,3099.31,191006.38,0.0,0.0,697
2023-05-23,2113.77,4550.24,479294.66,0.0,0.0,494
2025-06-20,2743.77,3227.43,93577.52,0.0,0.0,795
2024-02-02,2672.53,3518.25,347062.98,1616.65,0.46,830
2022-04-07,3725.91,6290.16,245440.37,0.0,0.0,376
2022-06-07,740.95,1577.4,146156.31,0.0,0.0,617
2025-07-14,2030.75,3851.24,90642.11,3542.66,0.92,339
2021-09-07,2810.88,3534.21,263913.72,2660.62,0.75,740
2023-12-28,2634.18,8041.31,317239.32,0.0,0.0,626
2023-08-26,4238.28,5627.8,64998.98,6465.09,1.15,401
2024-03-09,2667.21,5685.44,419139.44,23913.99,4.21,422
2023-06-16,2995.39,4733.02,367695.81,1084.66,0.23,756
2023-07-10,1481.32,2732.5,123114.61,6559.46,2.4,470
2024-07-30,3455.8,4870.34,583395.56,0.0,0.0,754
2021-12-13,1303.78,1855.29,89210.74,4682.5,2.52,421
2025-06-24,3611.07,5773.72,278310.16,0.0,0.0,742
2024-07-14,3486.49,4310.36,7896.88,3038.68,0.7,658
2022-03-07,1796.09,5054.79,16170.63,0.0,0.0,714
2022-12-19,1915.64,3584.33,8635.01,0.0,0.0,659
2023-06-06,3573.47,6009.63,175960.47,0.0,0.0,436
2024-03-06,783.33,979.72,106549.2,0.0,0.0,728
2024-07-07,7476.44,9316.17,907673.1,0.0,0.0,524
2024-01-19,3447.74,5964.0,561098.48,0.0,0.0,474
2024-10-06,815.05,2679.12,262163.61,6757.98,2.52,763
2022-03-19,3191.17,4092.78,477515.3,0.0,0.0,303
2023-06-25,3722.83,5745.17,556814.35,0.0,0.0,506
2024-02-14,286.33,500.0,23633.2,9216.63,18.43,459
2022-02-08,1896.83,3940.18,216640.89,0.0,0.0,849
2023-07-28,1410.36,4470.07,142426.33,0.0,0.0,355
2024-04-01,2890.79,3667.7,235211.41,2286.93,0.62,358
2024-05-19,1901.1,4044.67,348610.55,3233.65,0.8,673
2023-11-08,3119.77,5961.12,701818.51,0.0,0.0,592
2021-10-05,2957.07,3512.76,317132.09,5033.79,1.43,822
2024-03-09,1809.64,5842.76,137527.59,0.0,0.0,831
2024-03-22,966.23,1171.54,5905.85,0.0,0.0,413
2022-02-15,806.99,2007.47,192172.69,0.0,0.0,626
2023-01-22,3194.45,4350.48,100296.98,6290.6,1.45,801
2023-10-30,1587.67,3031.55,252985.0,0.0,0.0,829
2023-07-28,1635.39,4167.74,400240.86,0.0,0.0,358
2023-08-28,3139.71,4685.18,192480.43,121.01,0.03,501
2023-04-16,2562.37,5601.83,112157.48,0.0,0.0,561
2022-12-15,2020.7,2907.33,63834.08,0.0,0.0,672
2023-06-29,2967.76,3430.86,71277.0,3151.45,0.92,669
2023-03-04,2331.59,3791.48,172577.16,2628.1,0.69,711
2022-02-28,2973.93,3703.24,106600.85,0.0,0.0,523
2021-10-05,2843.73,3550.52,46518.06,0.0,0.0,484
2023-05-27,4144.8,5396.03,110134.76,0.0,0.0,625
2022-03-20,2046.1,2988.31,64314.6,0.0,0.0,641
2023-02-19,3480.72,4915.54,117315.73,45055.98,9.17,547
2021-09-03,3667.09,4902.49,511803.44,0.0,0.0,731
2022-11-03,2957.68,4169.48,467919.27,4713.86,1.13,406
2025-02-16,2181.25,3287.02,266177.33,0.0,0.0,668
2023-06-11,2934.97,3357.53,74066.67,13350.89,3.98,326
2023-04-21,3113.18,4174.2,179016.68,0.0,0.0,443
2021-11-06,1213.7,2419.99,155293.11,0.0,0.0,578
2023-02-09,3541.21,4324.96,484133.21,1189.6,0.28,381
2022-03-01,1355.35,1732.09,71372.22,0.0,0.0,785
2021-08-01,6426.93,7214.26,498061.45,18551.43,2.57,430
2025-02-04,2025.29,5846.37,463131.15,8971.13,1.53,781
2024-07-17,1610.26,4521.43,146161.01,32135.93,7.11,626
2024-06-13,1055.4,2321.36,105157.06,3137.78,1.35,547
2024-07-04,2639.78,5356.07,552302.8,0.0,0.0,757
2022-11-28,1837.57,2944.1,239817.27,0.0,0.0,582
2023-03-15,3089.94,5202.34,509200.81,3001.92,0.58,615
2025-07-14,3212.61,3727.61,363483.88,0.0,0.0,652
2021-10-14,3670.73,5773.72,54177.12,6653.27,1.15,715
2024-10-12,5101.47,5894.75,217012.37,1137.65,0.19,382
2022-08-04,3604.52,6205.73,215207.3,9360.45,1.51,472
2022-03-19,1756.0,2192.08,49025.46,0.0,0.0,372
2024-12-30,2375.0,5211.39,148672.61,0.0,0.0,391
2022-11-14,2105.84,2917.23,32349.84,0.0,0.0,768
2022-07-12,2082.13,6698.75,347315.58,0.0,0.0,785
2022-09-16,3092.9,9300.58,555020.26,0.0,0.0,565
2025-01-16,3745.99,7331.47,717047.29,0.0,0.0,780
2024-04-06,3853.42,6699.66,678571.02,0.0,0.0,664
2024-05-26,2018.11,2726.31,71844.41,0.0,0.0,645
2024-08-31,1132.73,2255.71,172774.42,0.0,0.0,746
2024-07-07,2528.32,5598.73,142101.53,9053.01,1.62,812
2022-09-02,2780.33,5150.9,562821.62,0.0,0.0,671
2021-10-09,3307.98,5989.58,583201.98,495.55,0.08,587
2021-08-04,2517.88,4875.39,283427.71,18970.46,3.89,329
2024-02-05,352.77,500.0,45742.58,0.0,0.0,529
2023-01-25,730.5,1446.4,168785.06,0.0,0.0,410
2024-01-23,2094.7,2620.92,89493.01,0.0,0.0,313
2023-05-22,351.58,716.25,49118.94,13498.54,18.85,602
2024-04-17,3092.49,5462.35,20190.87,0.0,0.0,594
2025-03-11,791.94,1272.55,97625.35,1384.81,1.09,330
2023-03-20,5411.62,7444.36,621853.97,0.0,0.0,547
2022-12-14,934.41,3081.04,74206.92,0.0,0.0,755
2025-04-01,2506.8,6493.08,300921.45,0.0,0.0,431
2022-06-23,2566.93,3652.31,317801.86,230.15,0.06,554
2024-10-01,759.15,2201.08,256691.44,0.0,0.0,439
2024-06-27,861.52,1063.58,122800.93,8202.51,7.71,358
2022-01-11,2761.23,3589.68,285888.12,0.0,0.0,591
2024-04-28,5061.54,6569.42,262811.91,0.0,0.0,668
2024-01-24,401.44,601.26,46810.13,0.0,0.0,663
2022-01-05,2380.77,3230.17,34640.35,0.0,0.0,304
2022-07-02,3453.66,5799.73,667002.87,0.0,0.0,803
2022-11-30,6149.12,6833.51,637918.74,286.27,0.04,748
2023-05-16,886.34,1431.18,11385.48,0.0,0.0,597
2022-11-09,4612.08,6061.98,499837.03,0.0,0.0,737
2022-10-22,1476.82,2095.41,140662.33,0.0,0.0,720
2023-03-29,1279.28,2957.3,134377.67,13084.27,4.42,544
2021-11-01,2348.21,5824.68,30446.9,0.0,0.0,359
2022-09-30,2402.79,5752.22,231627.64,0.0,0.0,577
2024-06-22,2886.57,7343.97,450513.66,0.0,0.0,305
2022-05-07,656.21,1158.51,114764.71,0.0,0.0,426
2025-06-10,2655.0,4303.06,510729.74,774.4,0.18,654
